Gene Symbol	Pearson	Spearman
NBEAL2	0.692075193	0.700116249
TLE3	0.751821427	0.700263432
ARHGAP4	0.745220656	0.70030835
SORBS3	0.713327007	0.700489029
CLIC4	0.706245824	0.700567048
RAB8B	0.698313838	0.700569615
ARVCF	0.696095483	0.700595013
AUTS2	0.636899249	0.700776961
FAM83F	0.716244095	0.700793432
FCRL3	0.885055994	0.700827561
GNE	0.714163375	0.700830245
TPK1	0.69791247	0.701111886
PCSK1N	0.627093172	0.701131883
USP4	0.687193535	0.701156421
TRIM47	0.633982619	0.701230445
PRKAA2	0.712408595	0.701269213
P4HB	0.716892299	0.701300944
NNT	0.76337761	0.701490352
SOWAHB	0.682406768	0.701538259
NUDT11	0.539381145	0.701791316
LY6K	0.628040987	0.70180237
ITGA7	0.784139509	0.701864569
MYH10	0.653918479	0.702023229
SORD	0.693753723	0.702064215
SIPA1L3	0.701814481	0.70207291
STC1	0.668951717	0.702198003
ABHD14B	0.708225044	0.702256678
VWA5A	0.631621079	0.702346524
APOBEC3G	0.664191099	0.702368389
NAMPT	0.77592281	0.702396971
TMEM132A	0.669182194	0.702400161
FBXO17	0.577128028	0.702495023
BLVRA	0.666546362	0.70253609
SLC12A2	0.769401694	0.702561704
MOSPD2	0.710142251	0.702607529
CDC42EP4	0.747383143	0.702648418
TSPO	0.709190882	0.702666065
MPST	0.720751657	0.702676148
ADAM15	0.697442375	0.702683903
SLC15A2	0.789112793	0.702686203
AP1S2	0.676302714	0.702738996
LARP6	0.697148562	0.702740262
AHNAK	0.800523188	0.702815736
RPIA	0.725026903	0.702856626
NPDC1	0.652020017	0.70295201
PDLIM2	0.700729814	0.703183507
CCDC106	0.649214011	0.703204154
CD276	0.737243406	0.70330923
ANKRD50	0.669735769	0.703319268
ZNF354B	0.56381835	0.703431373
FOXO1	0.699759021	0.703446074
GALNT14	0.62863977	0.703518952
MBOAT7	0.743847438	0.703525663
CNRIP1	0.71356566	0.703656022
HIP1R	0.710157513	0.703683816
CHST3	0.68051556	0.703773221
ARHGAP12	0.742703422	0.703791915
SYNE3	0.667189003	0.703916228
MSLN	0.797636942	0.704013146
SIGIRR	0.643890864	0.704054968
CRABP2	0.749884572	0.704270604
E2F5	0.748230179	0.704359254
ELK1	0.703147381	0.704503839
IQCE	0.736455987	0.704517705
TNFRSF21	0.653685878	0.704534926
CYSTM1	0.705658948	0.70457614
CCND1	0.674879381	0.704641227
PTPRF	0.706056538	0.704830837
EEPD1	0.734430134	0.704909312
S100P	0.74848338	0.704931961
GEMIN2	0.709648102	0.705135394
SLC43A1	0.657854387	0.70514968
ATL3	0.701463883	0.705199078
EHHADH	0.684478034	0.705210123
ZC3HAV1L	0.658413154	0.705223746
EBF1	0.573685246	0.705247319
PLSCR1	0.694421588	0.705272276
TMEM159	0.703350472	0.705413178
CNTN1	0.667324577	0.705423724
IGF1R	0.703520393	0.70545405
SRGN	0.71303704	0.705639501
DDB2	0.707115397	0.705682702
CANT1	0.718404435	0.705741216
PALMD	0.706624923	0.70583359
NTNG1	0.63001066	0.705837059
AMOTL2	0.746448034	0.705968459
GSTA4	0.669174813	0.705985274
LIFR	0.645951169	0.706047515
ELAC1	0.575153658	0.706189094
CNNM4	0.714159032	0.706224841
KIAA1671	0.746764638	0.706371479
ADD3	0.728467027	0.706647366
HYI	0.721323983	0.70667118
ASAP2	0.69101465	0.706703765
VSTM2L	0.712970355	0.706728361
PCDHB2	0.626683494	0.706784236
TMEM246	0.5958702	0.707039851
PLXNA2	0.636326333	0.707040087
DNMBP	0.689748844	0.707043101
SLC16A4	0.651761768	0.707246377
ANKRD13A	0.726723213	0.707247783
SSH1	0.710934364	0.70725008
SYNC	0.657003379	0.707254393
CARD10	0.636115095	0.707507386
SOX9	0.595734677	0.707691338
SPP1	0.75083992	0.707727842
CACFD1	0.705257999	0.707790919
FAH	0.717919014	0.707845146
DOCK5	0.647597052	0.707866373
TSPAN1	0.650804915	0.707884643
LRP12	0.58627233	0.70788805
MLTK	0.666704473	0.707897397
RIPK3	0.5847014	0.707901277
LY6H	0.740358377	0.708092679
TMTC3	0.72259552	0.708107168
LRFN3	0.573138901	0.708123249
ACPP	0.653173115	0.708194995
EREG	0.738273582	0.708195008
ACSL4	0.721321075	0.708300806
KLHDC7A	0.593419922	0.708403361
KANK2	0.717424908	0.708480344
UGCG	0.691247561	0.708597083
GSDMD	0.767409432	0.708699596
CARD11	0.669924666	0.708741274
FMNL2	0.737100355	0.70874636
RGS20	0.550722492	0.708790342
SERINC5	0.67206082	0.708832938
DDO	0.615226485	0.70884498
TC2N	0.618148146	0.708921086
HTRA3	0.662819257	0.709090909
PSD3	0.659753958	0.709292598
SOX13	0.74423657	0.70933945
SEMA5A	0.656294545	0.709427676
SRPX2	0.586119486	0.709434532
PACSIN2	0.708636342	0.709507516
ISG20	0.709662531	0.709586442
CFI	0.711596746	0.709646154
SLC25A20	0.657666747	0.709664025
PNPLA4	0.748334144	0.709710122
SCARA3	0.629724392	0.709734068
CLEC2B	0.650849506	0.70974289
MAN1C1	0.385460972	0.709777015
XK	0.635212599	0.709871892
REXO2	0.727624862	0.709914532
MAGI3	0.716405053	0.709943759
REEP1	0.668909465	0.709980364
DTX3L	0.693530218	0.71000618
IFI6	0.655874432	0.710101793
RUNX1	0.707069723	0.710166449
B4GALT1	0.68819618	0.710187833
FNBP1	0.726341494	0.710244468
STARD13	0.70004043	0.710246033
TMEM51	0.660384666	0.710314109
EHBP1L1	0.731713975	0.710337056
TSPYL5	0.757078026	0.710388381
SLC22A17	0.647299097	0.710413896
SLC2A10	0.645441165	0.710539718
CPE	0.70477153	0.710541385
CD22	0.731288009	0.710610734
FLNC	0.766138328	0.710612473
IMPA1	0.703385939	0.710692842
SYN2	0.572541123	0.710714286
HSD17B8	0.768675943	0.710817626
TRIM21	0.660581155	0.710913035
MB	0.620732427	0.710915716
PNP	0.72517342	0.710987999
RHOBTB3	0.661454491	0.711027002
ANGPT2	0.643379503	0.711042312
FHOD3	0.60671096	0.711067194
ZCCHC3	0.700605864	0.711109208
NUDT7	0.545098603	0.71117332
CNDP2	0.735636258	0.711206781
FBP1	0.761854722	0.711246275
PCSK9	0.686792494	0.711290885
LAT2	0.815068804	0.711298022
GRB10	0.64318262	0.711350217
ITGB2	0.781139856	0.711487928
NOV	0.681283162	0.711625181
NPL	0.768536755	0.711869526
SMOC1	0.744683973	0.711905236
CDS1	0.668298621	0.712154988
AIM1L	0.669928664	0.712213498
ICOSLG	0.67028271	0.712255673
ALDH9A1	0.705808213	0.712341348
SUSD2	0.749093926	0.712396372
GAA	0.695248782	0.712397512
APOA1BP	0.737636918	0.712610654
PPAP2A	0.720268859	0.71262347
SHF	0.716311695	0.712642016
MEF2C	0.722232839	0.712716121
PRDM11	0.661457997	0.712754661
CD14	0.678324328	0.712756043
NCAM1	0.82079538	0.712871103
SAMHD1	0.711253839	0.712876596
LTBP3	0.717428318	0.712912626
BACE2	0.604253812	0.712934442
EFNA1	0.678694342	0.713063248
NEDD4	0.740655986	0.713142688
PTGS1	0.721276307	0.713144405
GPD2	0.697978614	0.713207782
KIF21A	0.720940396	0.713279456
RGS17	0.537112954	0.713319239
ATP6V1B2	0.746962035	0.71335536
DLX6	0.652781124	0.713389978
NQO1	0.682202747	0.713421395
OSBPL10	0.696253386	0.713536892
SMURF2	0.721318392	0.713630668
ITPKA	0.707819514	0.713670216
PAM	0.687373581	0.713707856
PLGRKT	0.702890083	0.713722426
CD46	0.701410272	0.713955073
FKBP14	0.694794924	0.714023457
HOXB7	0.746852247	0.714130209
ARHGEF10	0.691476175	0.714149836
PPARG	0.578446996	0.714164905
CDH11	0.775149941	0.714283077
SLC35D3	0.884873796	0.714285714
HVCN1	0.655315602	0.714378845
DOCK10	0.68789847	0.714519912
PACSIN1	0.747287054	0.714570484
RPRD1A	0.699480662	0.71460672
KCNMA1	0.722460883	0.714933854
CDKN2C	0.650998584	0.714964349
FNBP1L	0.735425621	0.714968616
SMAD3	0.732900416	0.714997086
DGKE	0.68040494	0.715052414
HMOX1	0.728713361	0.715112112
SCIN	0.77101197	0.715186526
TIMP3	0.74006728	0.715259417
SATB2	0.673008833	0.715282659
KDELR3	0.720796417	0.715307318
ISG15	0.69961563	0.715320642
TMEM65	0.729092889	0.715394167
NEDD9	0.669466423	0.715507145
TRIM38	0.740847913	0.715556965
EDARADD	0.678024424	0.715780292
AKR1C2	0.773506259	0.7157971
DDAH2	0.688639811	0.715820481
PRKCDBP	0.690635144	0.715940633
LPXN	0.730156541	0.715965944
FZD2	0.623840233	0.716006185
FMNL1	0.716076636	0.716173212
RAB39A	0.664586499	0.716274236
AHR	0.71212004	0.71629729
THSD4	0.649703803	0.716299073
ELL2	0.696646141	0.716308709
PPP3CA	0.751433212	0.716410559
B4GALNT1	0.601855327	0.716503192
BTN3A3	0.69691015	0.716546148
FAM120C	0.71543568	0.716630025
AVL9	0.710369506	0.716639211
NFKBIZ	0.702925157	0.716666667
SEC16A	0.855371209	0.716666667
ARHGAP19	0.739377577	0.716732543
S100A2	0.724312809	0.716873178
POFUT1	0.719858829	0.716878438
WWC1	0.659357238	0.716882768
HRH1	0.63921002	0.716909398
PDZRN3	0.755252987	0.71703768
QSOX1	0.667031296	0.717087378
ADPRH	0.608663583	0.717101979
DDX60L	0.647068934	0.717132296
DCDC2	0.774933174	0.717179653
IL7R	0.441560949	0.717234262
TPST1	0.679420238	0.717238457
SLC9A7	0.713339203	0.717248197
NFIC	0.750224116	0.717327283
TRAF5	0.490479549	0.71733379
RBMS3	0.682988781	0.717359961
GPSM1	0.670950661	0.717480361
FAM49A	0.657896969	0.717494702
GALNT7	0.709147372	0.717621499
TRAF4	0.730128194	0.717630196
CFB	0.574810889	0.717831725
ZNF608	0.652499309	0.717864439
IRS1	0.655768072	0.717997965
CEP112	0.659831624	0.718078712
C2CD2	0.765878741	0.718081842
EIF1AY	0.75442706	0.718248776
PLTP	0.66268587	0.718375015
HDHD2	0.710992476	0.718653137
C20orf112	0.691361093	0.718921504
ONECUT2	0.672499246	0.718974359
BMF	0.716473725	0.719004341
GLI3	0.582290179	0.71900824
DUSP9	0.633561347	0.719045522
RXRA	0.623856945	0.719058064
AKAP5	0.71810924	0.719096425
INSR	0.701812271	0.719108327
GLUL	0.728740427	0.719129241
VASP	0.728140658	0.719129711
TCEAL3	0.728504377	0.719138646
RAB23	0.752251346	0.719181545
KRTCAP3	0.6602452	0.719421264
SCPEP1	0.7378028	0.719435678
MSRA	0.756645788	0.719478917
PTK2B	0.749879297	0.719571261
ASAP3	0.65808807	0.719637177
ZNF667	0.679545324	0.719673803
ITGB6	0.742301456	0.71970042
PVRL4	0.668803083	0.719728146
SMAD4	0.671963238	0.719810498
EFNB3	0.681300487	0.7198123
STRA6	0.694398616	0.720066133
WFS1	0.679757503	0.720091085
PROM2	0.799059884	0.720160902
LPAR1	0.633264166	0.720308362
TMCO3	0.720207317	0.720315305
UNC13D	0.728908284	0.720343409
WDR47	0.707193372	0.720424163
FUT8	0.744611785	0.720430891
TBX2	0.697513095	0.72045276
RASA4	0.691833114	0.720457721
PMEPA1	0.596237091	0.720528455
PC	0.698268725	0.72052912
FUOM	0.552408898	0.72053819
NES	0.76284642	0.720572829
PHLDA1	0.736882415	0.720594333
AP1M2	0.660276026	0.720691033
CTSF	0.65313424	0.720731347
EFNA5	0.708625462	0.720755216
ZNF670	0.767370805	0.720835537
IL8	0.665681419	0.720910222
ERVMER34-1	0.743008231	0.721001221
SOCS6	0.70435534	0.721059691
PDP1	0.72105269	0.721220481
ACSF2	0.728543335	0.721271946
CRAT	0.761234848	0.72131354
FRRS1	0.698898576	0.721340056
CD55	0.726527557	0.721343385
ST8SIA4	0.704251181	0.721479097
TMC4	0.682651252	0.721542569
PPP1R13B	0.719334783	0.72171913
BAIAP2L2	0.692921905	0.721750969
RTKN	0.674330443	0.721770375
IL1RN	0.682639948	0.721778762
FABP6	0.660220234	0.721880335
ACSL5	0.718593016	0.722060831
CDK6	0.683135657	0.722068821
ACP6	0.746401946	0.722139085
COL9A2	0.77255766	0.722143851
AKR1C1	0.769756384	0.722306638
ROBO2	0.756345385	0.722332477
ASAH1	0.722335308	0.722629055
PTPN14	0.680323967	0.722732637
LCA5	0.772553067	0.722741644
PELI1	0.736153543	0.72280543
SLC29A2	0.709885449	0.722944922
GNG4	0.677901569	0.723006685
C9orf64	0.69208926	0.723172368
LAMA4	0.768522214	0.723333902
SMIM1	0.623369268	0.723435945
PRSS22	0.638422893	0.723556025
RBMS2	0.719282086	0.723625208
PLEKHA1	0.697120608	0.723683909
ZNF70	0.574415199	0.723760684
SWAP70	0.760132167	0.723773256
DNAJC6	0.692531667	0.723865141
FAM3C	0.746978785	0.724005903
NPC1	0.732854203	0.72425312
LY96	0.579042159	0.72428885
RASA3	0.685924946	0.724416132
ANKRD22	0.640982797	0.724475875
CAT	0.75682251	0.724594101
SLC20A2	0.730076876	0.724742384
FOXA2	0.732705454	0.724766575
SSH3	0.715913807	0.724877743
MAP2K6	0.692142774	0.724982075
MICAL1	0.745105214	0.725010343
CPT1A	0.729862413	0.725057751
JAM3	0.760191784	0.725093285
SYTL3	0.7338574	0.725128205
ADCK3	0.723012782	0.725261023
ABCC2	0.791655961	0.725304933
SCEL	0.736566419	0.725463802
ZNF267	0.695112513	0.725490196
FIBCD1	0.74699815	0.725490196
EPN1	0.760970898	0.725490196
GRAMD2	0.768150862	0.725490196
CXXC5	0.62598913	0.72555205
BACE1	0.631270893	0.725565775
DCXR	0.741535707	0.725645009
ZNF516	0.735495048	0.725660146
CD70	0.653064543	0.725775171
SALL2	0.651807053	0.725864965
ZNF697	0.756176666	0.725885226
MUC1	0.700075356	0.725906649
DNAJC12	0.724648408	0.725970501
FSTL3	0.665946117	0.726042961
FAM105A	0.696721654	0.726050762
NAB2	0.744838686	0.726064479
DKK3	0.717177653	0.726156078
ECE1	0.711652292	0.726168347
ARSD	0.680534155	0.726175766
BAG1	0.712232995	0.726288901
MRAS	0.722183589	0.726347867
RBMS1	0.805988507	0.726392271
MCOLN3	0.643804667	0.726525393
G6PD	0.77286205	0.726525778
SCARF2	0.661737217	0.726684983
DGKA	0.70948621	0.726694741
STXBP2	0.803150553	0.726726466
MYO18A	0.711754369	0.726739625
OPLAH	0.642822109	0.726779105
TMBIM1	0.714810548	0.726819038
ST3GAL1	0.690206882	0.727057481
CDA	0.715173492	0.727112139
PDIA4	0.738114062	0.727134186
OBSL1	0.743168742	0.72720398
LRG1	0.695008513	0.727264506
DUSP4	0.646513714	0.727296699
PGRMC1	0.71903238	0.727316309
ANXA4	0.799147994	0.727468352
PLEKHO2	0.746864124	0.727528623
IGFBPL1	0.640659662	0.727638087
PALM3	0.663341981	0.727790368
SLC1A4	0.74340819	0.727855157
HOXB6	0.617739301	0.728014733
PLXDC2	0.707324846	0.728026484
TRERF1	0.687508831	0.728102316
TFCP2	0.760953128	0.728240553
TBKBP1	0.580619256	0.728310676
DIAPH2	0.667115465	0.728361358
CXCL1	0.631060298	0.728413762
HMHA1	0.748888062	0.728425025
SLC9A3R1	0.765821519	0.72848166
FGFR4	0.77453766	0.728505355
LMAN2L	0.714395915	0.728535944
CASP4	0.732763281	0.728623598
HLA-DMA	0.733404891	0.728729673
KCNAB2	0.794589035	0.728951419
TGIF2	0.742459713	0.729088199
TRIM9	0.72109911	0.729175855
FLI1	0.754281796	0.729277031
CDC42BPG	0.652137202	0.729372602
OASL	0.70629982	0.729442885
FBLN1	0.699006859	0.729535982
CD99L2	0.721307605	0.729580429
TGFBR3	0.671441288	0.729625154
ZNF385A	0.705328204	0.729640035
HSPB1	0.705818828	0.72974336
TMC5	0.716601379	0.729780519
CNPY4	0.689351974	0.729810083
SHISA2	0.709654796	0.730014416
PRKAR2B	0.645938287	0.730062016
TIMP2	0.719231655	0.7301022
CUTC	0.727664022	0.730214294
PRR9	0.774272567	0.730296743
CMPK2	0.669111976	0.730348374
MST4	0.766095451	0.730409577
NME4	0.613486177	0.730559501
CEP41	0.750653059	0.730590524
TFAP2C	0.666524722	0.730649336
EOGT	0.728990067	0.730908946
ELFN1	0.745732499	0.730921784
GGT7	0.702904808	0.731258151
RHOXF2B	0.677225195	0.731337638
NEBL	0.568643803	0.7313576
GPR39	0.506816485	0.731412638
ITGAV	0.779928023	0.731433694
SOAT1	0.704864463	0.731510538
MOCOS	0.628424014	0.731565481
APOC1	0.649479122	0.731701289
GAMT	0.686741889	0.731881364
KIF7	0.643483315	0.731888018
NAP1L5	0.737122062	0.731899409
SERPINB6	0.71925134	0.732036462
PIK3AP1	0.713858656	0.732066506
ARHGAP10	0.780652648	0.732067788
SAMD4A	0.685458709	0.732085258
MANEAL	0.772436957	0.732135303
GPSM3	0.69814742	0.732175689
PLP2	0.756550912	0.732182637
GK	0.693510578	0.73232404
S100A14	0.8414927	0.732367573
PYGB	0.775985186	0.732375563
GRB7	0.695695989	0.732382804
TMEM55A	0.679547923	0.732395149
RTN4	0.746524038	0.732493863
SH2D3A	0.693712961	0.732588187
THEM6	0.723846444	0.73260868
EVI2A	0.638798255	0.732664625
PDLIM5	0.755632315	0.732764248
GAS1	0.767998775	0.732771536
PLEKHF2	0.780403073	0.732806313
PAQR7	0.688077885	0.732830792
FNDC3B	0.779490053	0.732880102
CSF1	0.69715684	0.732997864
GCA	0.746496171	0.73301593
ITGB5	0.746313239	0.733117684
NFATC4	0.652073456	0.733136885
TACSTD2	0.822546648	0.733149174
SOX2	0.714696477	0.733199927
NRXN1	0.948521048	0.733333333
PDIA5	0.752901508	0.7334448
FST	0.751367724	0.733459626
CORO1A	0.856597403	0.73348522
ACTN4	0.749641722	0.733538094
BDH2	0.667559494	0.733553343
SIPA1L1	0.727347598	0.733674393
MTUS1	0.655286321	0.733730114
GPD1L	0.738544538	0.733796591
PROSC	0.736967074	0.733807636
VCL	0.727285254	0.733937354
SMAP2	0.777230942	0.734004329
SH3BGRL	0.693520921	0.734021248
PYGL	0.687297282	0.734026888
FBN1	0.743692864	0.734077177
SERPINB5	0.831600964	0.734122532
ETV6	0.709402318	0.734138512
SYPL1	0.766481532	0.73434954
IFITM3	0.682332553	0.734357218
NOTCH2	0.713883033	0.734428734
LAYN	0.811200494	0.734476424
ACSM3	0.742811233	0.734564772
PTPRM	0.61926202	0.734768613
PHYHD1	0.68580418	0.734817166
CUEDC1	0.77243789	0.734827416
ABCB6	0.69307956	0.734922228
ACSL1	0.74851264	0.734964292
KHK	0.73426003	0.735092245
IRF7	0.769386149	0.735145331
GPRC5B	0.682356574	0.735178655
STRBP	0.757833997	0.73518613
GLDC	0.748180604	0.735238534
MYO1E	0.687659464	0.735273548
ECI2	0.778805781	0.735382822
XAF1	0.674246648	0.735460233
DYNLL2	0.717016503	0.735542572
CNTNAP1	0.711935597	0.735653069
ALDH4A1	0.769079366	0.735674924
CASK	0.698831244	0.735797357
AFAP1L1	0.63616384	0.735832103
ASL	0.741757932	0.736000395
ACOT2	0.755157393	0.736035409
NOXA1	0.80904125	0.736068376
SLITRK6	0.740613603	0.736081884
ACOT9	0.709035048	0.736098154
UPRT	0.722181582	0.736229397
TLE1	0.695663477	0.736322442
MLKL	0.661078449	0.736373874
RTN4R	0.707092834	0.736374624
CNTN6	0.793783693	0.73640812
DPP4	0.806429755	0.736481163
LAMA5	0.673948148	0.736562508
ABHD12	0.728738538	0.736891034
PPAP2B	0.647144398	0.736918594
RASAL2	0.763775078	0.736943909
PCDHB14	0.684057502	0.73697479
KIF13B	0.724410365	0.737131201
TMEM106A	0.757656626	0.737145035
B3GNT7	0.751328493	0.737254902
RUNX2	0.710705249	0.737451737
PLEC	0.729192405	0.737589681
ATP10B	0.773882599	0.737874097
INF2	0.75625076	0.737948052
FECH	0.767498395	0.738181404
GPX7	0.728317434	0.738262666
PTER	0.712825879	0.738466455
MBOAT2	0.69670157	0.738593824
DCBLD1	0.627036607	0.73869392
ALDH1A1	0.839955384	0.738702393
ASB13	0.704440009	0.738705739
C1R	0.722185612	0.738747766
SDC3	0.744458255	0.738933624
ADA	0.745756992	0.738991909
SDPR	0.767618704	0.739075731
ITGA4	0.805474396	0.739138547
TSPAN4	0.729593732	0.739512657
ARMC9	0.757658733	0.739556707
TNFRSF10D	0.659577033	0.739572795
CDYL2	0.672854889	0.739601089
SEZ6L2	0.736382	0.739634031
TST	0.785102178	0.739634861
PSD4	0.627805476	0.739774777
SYTL2	0.690170947	0.739844396
PERP	0.747898689	0.739903732
SLC2A13	0.644093936	0.739919067
MPPED2	0.827417512	0.739965385
NHSL1	0.751083086	0.740003572
CKB	0.732983683	0.740031302
TUSC1	0.619799697	0.740090583
C2orf88	0.842823809	0.740201594
TCEA3	0.70147225	0.740357175
SP6	0.698550143	0.74038961
SLC16A7	0.661041938	0.740403881
TANC1	0.694580445	0.740435027
ELOVL4	0.738188789	0.74049613
PCDHB8	0.682287225	0.740544711
FBXO6	0.751938171	0.740730064
FAM115C	0.724993661	0.740834129
SEMA4D	0.725684863	0.740835675
PITX1	0.679340409	0.74091542
MILR1	0.631531144	0.740998728
MAML2	0.707888717	0.741084194
ATP2A3	0.789972791	0.741336037
FOSL1	0.730116671	0.741356526
IGFBP2	0.683495377	0.741360446
TNFRSF10A	0.710787429	0.741391389
KIAA1161	0.721484268	0.741802967
S100A10	0.794496336	0.74187321
CES3	0.740596395	0.742216579
DAPP1	0.65921631	0.742251281
ZNF703	0.735506999	0.742297588
DNAJB4	0.757690765	0.742318764
TLCD1	0.758475772	0.742322097
PSIP1	0.750551838	0.742355424
SUSD5	0.726193841	0.74243902
ZNF525	0.606828845	0.742494715
APOL3	0.688304259	0.742590243
CA13	0.724802265	0.742608881
STEAP3	0.71934982	0.74263789
DDX60	0.708367507	0.74268751
HOMER3	0.772122586	0.743078745
CYBA	0.71985864	0.743101305
CA12	0.787293417	0.743134412
BCL2L1	0.744956579	0.743153558
STK33	0.484118938	0.743241225
NAV3	0.718504943	0.743267077
FAM213B	0.683312076	0.743293828
CLIC3	0.712446091	0.743354505
KDM4C	0.758318657	0.743421053
BCAP29	0.702776424	0.743447456
CADM4	0.709608723	0.743601953
COTL1	0.753163675	0.743652138
XYLB	0.709057814	0.743681231
TRIO	0.731121588	0.743776922
MUC16	0.736372027	0.743846154
EDIL3	0.794393699	0.743907177
ARHGAP32	0.728194836	0.743911819
DUSP23	0.6974236	0.744131768
PCDHGB1	0.70427092	0.744249804
S100A13	0.776783304	0.74439238
CPA4	0.738997704	0.744395723
NEDD4L	0.733832329	0.744405069
AGPAT4	0.661296987	0.744483847
ITPR1	0.723438099	0.744518425
SH3BP4	0.731727183	0.744601997
GNG12	0.86513675	0.744644766
CD74	0.811333221	0.745010422
FAM171A1	0.557662977	0.745040084
CARD16	0.639041439	0.745181273
EPB41L1	0.699821212	0.745335658
KITLG	0.676608774	0.7453486
MYO5C	0.69289992	0.7453793
HOXC8	0.60774411	0.745421245
THBS1	0.70605793	0.74558546
TRIM36	0.731617338	0.745619954
FADS2	0.712345335	0.745704828
CYB5R1	0.745372835	0.745753953
B3GALNT1	0.671185239	0.745826432
PPFIA3	0.733515059	0.745997979
PRSS23	0.709710692	0.74609752
BTBD3	0.824567047	0.746130031
TNFRSF14	0.850136129	0.746130031
EYA4	0.734146681	0.746318437
NME3	0.772312748	0.746352593
PRKCD	0.737716581	0.746364241
ZIC5	0.71739192	0.74640363
CHRM3	0.654392923	0.746515329
RAP1GAP	0.707360815	0.74678684
ARHGEF28	0.674078007	0.746791172
TOX	0.718219467	0.746808511
TRIM22	0.734895933	0.746822239
PVRL1	0.766536774	0.746824447
LIX1L	0.692939971	0.74683808
LRRC8E	0.632571304	0.746884968
TMEM56	0.713113286	0.746976549
HLA-A	0.738327961	0.747095552
PDE12	0.716712152	0.747148192
JOSD2	0.62565142	0.747173327
MBNL1	0.715444022	0.747183712
DTX3	0.715754607	0.747284133
LEF1	0.677263069	0.747286822
PPFIBP2	0.708666667	0.747469876
HLA-F	0.681003837	0.747489136
FOXD3	0.676719366	0.74751455
CORO1C	0.73497975	0.747545102
SH3YL1	0.686026706	0.747545994
S100A4	0.761743857	0.747675525
LRRC16A	0.75322878	0.747773989
MAGEA6	0.658418965	0.747852898
HOXB9	0.700581305	0.747954399
GRHL1	0.683359394	0.747974559
RAB27A	0.796127303	0.747997236
MAGEA12	0.691556539	0.748005148
IL4R	0.561769932	0.748031874
PML	0.743240433	0.748060686
TDRP	0.660242755	0.748108814
EXPH5	0.693175609	0.748241952
RBM20	0.764274133	0.748256213
CALB2	0.750291645	0.748298909
PTRF	0.724480241	0.748315893
HOGA1	0.64679317	0.748391982
PRAF2	0.772993673	0.748699878
CELSR1	0.678949082	0.748859354
DPYD	0.657024957	0.748883933
HMGA1	0.799574169	0.748886466
PLIN2	0.755501304	0.748896101
PLEKHS1	0.773353659	0.749072066
PIR	0.688943728	0.749187967
HABP4	0.751051564	0.749214052
ZNF397	0.702178545	0.749407115
EFHD1	0.724960949	0.749427874
LDHB	0.796189561	0.749554093
ARRDC1	0.737298491	0.749594058
KLRG2	0.690946638	0.749654521
SLC38A4	0.822600547	0.74974359
FAM174A	0.793322335	0.749760478
PCDHGC3	0.647849791	0.749809367
CLYBL	0.740532352	0.749859354
FAM221A	0.679149262	0.749866491
PARK2	0.711599384	0.75
QKI	0.804636251	0.750003172
CYB5R2	0.654275697	0.750052328
LYPD6B	0.689278471	0.75006435
DDAH1	0.697286713	0.750442852
NEIL2	0.750061589	0.750508406
